4502,Clarence Fountain,312,Beams Of Heaven
4503,Franco,217,On and on
4504,Foo Fighters,313,Still
4505,Elephant Man,232,informa
4506,b,70,Everyday I Have The Blues
4507,Extrabreit,248,b
4508,Vixen,259,American Dream
4509,A-Studio,421,SOS
4510,Planet P Project,74,b
4511,Tom Petty And The Heartbreakers,254,Christmas All Over Again
4512,Thirst,237,Planet E
4513,Faithless,197,I Want More - Part 1
4514,FIR,232,I Am Here
4515,John Mayall & The Bluesbreakers,129,b
4516,The Edgar Broughton Band,594,Out Demons Out (Live) (2004 Digital Remaster)
4517,Eurythmics,305,Better To Have Lost In Love (Than Never To Have Loved)
4518,Boyz II Men,245,Motownphilly
4519,Jay & The Americans,173,Tomorrow
4520,1 Futurologischer Congress,135,Tokyo
4521,Seguridad Social,278,Un Pensamiento
4522,Malefaction,51,Abused And Unloved
4523,Champion Jack Dupree,254,One Scotch_ One Bourbon_ One Beer
4524,Red Foley,122,b
4525,Metallica,311,Metal Militia
4526,Rui Da Silva,437,On My Mind (feat Ben Onono) (The Drill-Re-Work Dub)
4527,Space Opera,68,Awake II
4528,Beastie Boys,132,b
4529,The Stooges,27,Lost In The Future (False Start -#1)
4530,Rajery,294,Mihodina ny tany
4531,Johnny Horton,132,The Woman I Need (Honky Tonk Mind)
4532,Johnny Carver,169,b
4533,Freddie King,332,Key To The Highway
4534,Sukhbir,339,Balle Balle
4535,Pyrolator,180,Passage To Melilla
4536,Atreyu,74,Blood Children (an Introduction) (Album Version)
4537,Beogradski Sindikat,298,Plejersko ponasanje
4538,Bomb Squad,115,Never Be (Bonus Track)
4539,Ms Dynamite,56,Natural High (Interlude)
4540,Dixie Chicks,201,Hole In My Head
4541,Cartel,234,Georgia
4542,Josh Turner,207,b
4543,Anneli Drecker,262,Fire Alarm
4544,Otis Spann,318,Someday Baby
4545,Janis Joplin,205,Get It While You Can
4546,Dexys Midnight Runners,202,Spiritual Passion (aka Dubious)
4547,Bad Company,296,Simple Man
4548,Vangelis,416,Other Side Of Antarctica
4549,themselves,245,You Devil You
4550,Barbara Lynn,156,It Ain\x19t No Good To be Good 
4551,King Diamond,263,Shrine (Reissue) (Album Version)
4552,Pat Metheny / Charlie Haden,373,Message To A Friend
4553,Dave Brockie Experience,100,Too Much Stuff
4554,Jay & The Americans,149,b
4555,Beat Pharmacy,569,Floating (Edit)
4556,Rhinoceros,280,b
4557,Bury Your Dead,151,b
4558,Williamson,203,Breathe Easy
4559,Dilated Peoples,236,World On Wheels
4560,Steinwolke,409,Erinnerung an die Meseta
4561,Tiny Tim,177,Stay Down Here Where You Belong
4562,Mind Furniture,221,Hoop of Flame (III Between Two Worlds)
4563,Drouz,286,Turn Me Around
4564,Rajery,219,Mahafinaritra
4565,12 Gauge,185,Dawg Call (Acappella)
4566,Die Bandbreite,289,Try to live
4567,Alan Silvestri,81,Full House
4568,Helmet,220,Tic
4569,Dynamite Deluxe,86,Zap Zap
4570,Bill Murk,170,Morning Has Broken
4571,Jawoll,235,b
4572,The Baltimore Consort,614,The Beautiful Shepherdess of Arcadia
4573,Foo Fighters,270,Overdrive
4574,Sivuca & Cl\xc3\xa3 Brasil,234,Visitando Zabel\xc3\xaa
4575,Rod Piazza & The Mighty Flyers,257,She Made My Blood Run Cold
4576,Primordial,264,Here I Am King
4577,Michael Stanley Band,173,Chemistry
4578,Willie Clancy,102,Jig: A Chailleach_ do Mharais M\xc3\xa9
4579,Planet P Project,271,Join The Parade (Album Version)
4580,Ragheb Alama,340,Albi Eshi\x19ha
4581,Jay P\xc3\xa9rez,196,Si Tu Regresas
4582,Pee Wee King,182,Slow Poke
4583,Patsy Cline,168,b
4584,Solitaire,492,I Still Want Your Love (Extended Mix)
4585,M\xc3\xb6tley Cr\xc3\xbce,260,Hell On High Heels
4586,Simon Harris,180,You Got Soul Loop (104bpm)
4587,US Coast Guard Band,200,America The Beautiful
4588,Alvino Rey And His Orchestra,193,My Buddy
4589,CoCo Lee,860,Sunny Day
4590,Pale Forest,183,Karma Violins
4591,Nestor Torres,277,Lluvias De Cristal
4592,Irwin Goodman,119,Raha ratkaisee
4593,b,185,Standing In The Shower Thinking ( LP Version )
4594,Mystic Revelation of Rastafari,118,Song
4595,Isabel Pantoja,329,13 De Mayo
4596,Cancer Bats,160,Dead Wrong
4597,Captain Hollywood Project,372,All I Want
4598,Roy Rogers,138,I Never Picked Cotton
4599,Johnny Nash,187,I See God
4600,Ismael Due\xc3\xb1as,533,Strange meeting
4601,Marc Lavoine,203,b
4602,John Mayer,301,Comfortable
4603,Big Mama Thornton with Kansas Bill and his Orchestra,169,Hound Dog
4604,Roy Drusky,130,Worried Mind
4605,Jeanne Pruett,193,Love Me
4606,Mariano Yanani,212,b
4607,The Irish Rovers,132,Up Among The Heather
4608,Wilks featuring jah mason,249,Have fi pray
4609,Angelo Badalamenti,209,Vera Begs Dylan
4610,JJ Cale,160,Losers
4611,Bert Kaempfert And His Orchestra,175,Games People Play
4612,All Shall Persih,215,The True Beast
4613,John Digweed,460,Warung Beach
4614,White Heart,285,Answer The Call (Powerhouse Album Version)
4615,Vanessa Bell Armstrong,273,Wonderful One
4616,Dropline,239,Fly Away From Here (Graduation Day) (Album Version)
4617,Tommy Sands,142,A Bundle Of Dreams
4618,Missy Higgins,171,b
4619,Hi-Fi Companions,464,Amoria
4620,Jope Ruonansuu,188,Aattelepa ite
4621,Charlie Patton,173,34 Blues
4622,Mr Kilombo,217,De la mano de un chulo
4623,Marlene Dietrich,158,Laziest Gal In Town
4624,Adalberto Santiago,299,Tu Me Desesperas
4625,Eddie,170,Lombrigas e os vermes
4626,Los Fabulosos Cadillacs,239,Manuel Santill\xc3\xa1n_ El Le\xc3\xb3n (Versi\xc3\xb3n Reggae)
4627,Akon,249,b
4628,V Sinizter,205,b
4629,Richard Hawley And Death Ramps_ Arctic Monkeys,139,Bad Woman
4630,Stephan Micus,316,part 2 - Winterlight
4631,Johnny Winter,315,Be Careful With A Fool
4632,Jean-Claude Darnal,134,M\xc3\xa9lusine
4633,Raze,213,The Plan (The Plan Album Version)
4634,Yank Rachell,172,It Seems Like A Dream
4635,Orbit,183,Break
4636,Kruger,387,Posledny Buntar`
4637,Slipknot,294,Gently (Album Version)
4638,Grachan Moncur III,474,Monk In Wonderland (2008 Digital Remaster) (Rudy Van Gelder Edition)
4639,Rick Astley,192,Nature Boy
4640,The Marx Brothers,25,End Title/Animal Crackers
4641,Sylvester Weaver,182,Alligator Blues
4642,Line Renaud - Dean Martin,173,Two Sweety People
4643,Orbital,467,b
4644,Jason Mraz,740,Song For A Friend (Live From Montalvo)
4645,Lester Bowie,327,Organic Echo (Part II)
4646,Alejandro Lerner,263,No Hace Falta Que Lo Digas
4647,Wolfchant,208,Guardians Of The Forest
4648,La 5A Estacion,135,Ayer
4649,The Ataris,257,b
4650,Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,172,b
4651,Jacques Douai,191,Les Scieurs De Long
4652,Ronnie Milsap,281,How Great Thou Art
4653,Marc Shaiman,165,Fruits & Nuts
4654,Jacques Douai,114,Mes Belles Amourettes
4655,DJ Slugo,248,Bass To Bass
4656,SKOLD vs KMFDM,303,All Or Nothing
4657,Legion Of Green Men,396,Dubbaq
4658,Glen Ricks,242,Out Of My Mind
4659,Faces,279,Stay With Me
4660,Enslavement Of Beauty,313,And Still I Wither
4661,Aynsley Lister,227,Crazy
4662,David Raksin,141,The Bad And The Beautiful
4663,Facto Delafe y las flores azules,100,Desde el este
4664,Al Toomer,225,Finish the Jo
4665,Nick Ingman,186,The Marquis and the Scaffold (From 
4666,Utopia,435,Hiroshima
4667,John Brown,113,Ms Marseilles
4668,Toni Braxton,258,Let Me Show You The Way (Out)
4669,Tommy Overstreet,169,If I Miss You Again Tonight
4670,Chris Brown,182,I Love U
4671,Erkki Junkkarinen,218,Nuoruusmuistoja
4672,Charlie Peacock,291,After Lovin You (Love Life Album Version)
4673,Capone-N-Noreaga,217,Beef
4674,Patric C,236,Find The Office
4675,Kitaro,410,Quasar
4676,Jean-michel Rotin,177,Swing
4677,Happy Mondays,342,Wrote For Luck (12
4678,Flutlicht,513,Ahmea
4679,Alain Souchon,231,Le Bagad De Lann Bihoue
4680,Mil featuring Memphis Bleek,265,Street Sh***
4681,Prince With 94 East,364,Dance To The Music Of The World - Original Re-Mix (Practice Session)
4682,Fiasko,403,Hot Rod
4683,Flickerstick,280,Coke (Live)
4684,Bobby Darin,203,Drown In My Own Tears (LP Version)
4685,John Michael Talbot,170,Fan Into Flame
4686,Malina,232,Druzya
4687,A Skylit Drive,88,Ability To Create A War
4688,Daughters,52,Pants_ Meet Shit
4689,The Waybacks,288,b
4690,Maurice Chevalier,185,b
4691,Dropkick Murphys,186,Going Strong (Album Version)
4692,Josie,303,Heavy Heart (Album Version)
4693,Dendemann,205,Dendem\xc3\xa4nner braucht das Land
4694,Andr\xc3\xa9 Verchuren,165,b
4695,Amorphis,280,And I Hear You Call
4696,Dave Alvin,354,Somewhere In Time
4697,Beyonc\xc3\xa9,466,Single Ladies (Put A Ring On It)
4698,Illya Kuryaki And The Valderramas,233,Ninja Mental
4699,G Unit feat 50 Cent,101,Tony Yayo Explosion
4700,Robben Ford,278,b
4701,Ultimate Fakebook,183,Soaked In Cinnamon
4702,Information Society,68,Make It Funky (Album Version)
4703,Call To Preserve,165,Now And Forever
4704,Belle and Sebastian,226,I Could Be Dreaming
4705,GWAR,159,Slap U Around
4706,Le\xc3\xb3n Gieco,218,La Mam\xc3\xa1 De Jimmy
4707,Little Capes,289,Like A Freza
4708,Johnny Pearson,17,Lets Go Amigos - Tail
4709,Jean Segurel,186,b
4710,Broadcast,302,Guardian Angel
4711,Pinchers,221,My Heart Is Booked
4712,Junior Reid,220,Skank and Du
4713,Laurie Berkner,182,ABCD Medley
4714,Frank Stokes,188,b
4715,Warrior King,204,Another Love Song
4716,Simply Red,305,Good Times Have Done Me Wrong (live) - exclusive version
4717,Orquesta Sublime,222,Me Dicen El Feliz
4718,Xzibit featuring Jayo Felony and Method Man,201,Pu**y Pop
4719,Hot Club Of Cowtown,203,Cabiria
4720,Aleks Syntek,275,Un Espacio Para Andar (2002 Digital Remaster)
4721,Les Malpolis,298,Plus ch\xc3\xa8re la vie
4722,The Roots / Jaguar,39,We Got You (Featuring Jaguar)
4723,John Ottman,79,Entanglement
4724,Fabri Fibra,267,Alla Fine Di Tutto Questo
4725,DJ Nasty,206,Sounds Of The City
4726,Moss,261,Orchard
4727,Christoper Titus,119,The Impala Incident (The Fifth Annual End Of The World Tour)
4728,In Extremo,186,Frei zu sein
4729,The Incurables,276,Finally
4730,Frank Caliendo,433,b
4731,The Steeles,241,Left Behind
4732,In Extremo,233,Signapur
4733,Guitar Shorty,817,History Of Jody
4734,Funeral For A Friend,251,Juneau [Live]
4735,Sugarbom,260,Posterchild for Tragedy
4736,Tom Petty,190,Wildflowers (Album Version)
4737,Groove Karma,206,Come All Over Me
4738,Joan Sutherland,264,Handel: Alcina: Tornami a vagheggiar
4739,Love Jones,384,Matter Of Fact
4740,Jeff Beck,163,Head For Backstage Pass
4741,Skeeter Davis,153,Santa Claus Is Coming To Town
4742,Crystals,150,b
4743,Bebe Winans / Stephanie Mills,324,Everyday
4744,Three 6 Mafia,213,b
4745,Jaydee,265,Plastic Dreams
4746,b,195,Carol
4747,Vickie Winans,108,Boyfriends
4748,Auf Der Maur,277,Taste You
4749,Kim English,292,Treat Me Right (Jon Cutler Album Version)
4750,Daniel Johnston,115,Come To Me Tonight
4751,Juan Carlos Baglietto,218,Todo A Mi Favor
4752,Martin Sexton,277,Caught In The Rain
4753,Thriller U,235,Dancehall Man
4754,Shakira,214,T\xc3\xba
4755,Jimmy Johnson,287,Country Preacher
4756,Behemoth,321,Chant For Eschaton 2000
4757,Sick Puppies,190,Deliverance
4758,The Real Kids,252,Better Be Good
4759,Lee Ritenour,223,Good Question  (LP Version)
4760,The Jason Bonham Band,290,Bing
4761,Poncho Sanchez / Dianne Reeves,355,Morning
4762,Audio Pyper,405,Walk in the Park
4763,Oliver Lake Quintet,419,Only If You Live There
4764,David Arkenstone,363,Waterfall (Spirit Of The Rainforest Album Version)
4765,Mark Ashley,190,Operation Love
4766,Roger Reynolds,313,Stereophonic Presentation - Kokoro_ Pt 5
4767,Alkonost,542,Dumy Moi-Zamicy Dal Nie
4768,A Ghost Devotion,305,Need Not
4769,Xose Manuel Budi\xc3\xb1o,365,A Galicia Vente Xa
4770,RyanDan,235,Always
4771,Pelt,225,Track 04
4772,The Last Eighth feat Dumi Right(Zimbabwe Legit) and Skillz,239,No Mercy Remix (Cade Money Remix)
4773,Vivian,227,Bad Creation
4774,Annie Lennox,316,A Whiter Shade Of Pale
4775,Blink-182,280,All Of This
4776,Mich\xc3\xa8le Bernard,192,Chanson sous la pluie
4777,We Show Up On Radar,194,Like a Bird Pulling Up At a Worm
4778,Michael Bloomfield,295,Buried Alive In The Blues
4779,Cocoa Tea,237,b
4780,The Rongetz Foundation,390,East
4781,Beyonc\xc3\xa9,161,Ring The Alarm
4782,Mase,263,Wanna Hurt Mase? (Album Version)
4783,Information Society,288,Seek 300
4784,The Paul Butterfield Blues Band,246,b
4785,Catherine Howe,203,Going Home (Acoustic)
4786,Der Plan,153,Alte Pizza
4787,Patric C,286,Everything Has Changed
4788,Little Freddie King,312,b
4789,Radiohead,197,Fast-Track
4790,Dimmu Borgir,259,The Chosen Legacy
4791,Jimmy Riley,233,Show Of Love
4792,Percy Faith & His Orchestra,195,Song From Moulin Rouge
4793,David Arkenstone,272,Drifting
4794,Jellyfish,216,The Ghost At #1
4795,Fuzz,238,Blues 666
4796,Rui Da Silva,444,Amidar (CCCP Mix)
4797,Shakira,399,Donde Estas Corazon
4798,Faking David,169,Down A Notch
4799,Mar\xc3\xada Elena Walsh,148,Balada De La Mariposa
4800,BassTurk,259,Unutmam
4801,Connie Francis,135,You Were Only Fooling
4802,Twista Featuring Cee-Lo,272,Hope  (Edited Album Version)
4803,Johnny Cash,162,Lonesome To The Bone
4804,Curtis Mayfield,237,Soul Music (ReMastered)
4805,K-OS,282,The Avenue (Zack W Remix)
4806,The Mighty Clouds Of Joy,141,b
4807,Geier Sturzflug,186,Bruttosozialprodukt
4808,Alturas,293,Turu wilakuy
4809,Spectra Soul,303,The Tube
4810,FIR,248,Si Xin De Li You
4811,Black Debbath,268,Gr\xc3\xb8nn Dame_ R\xc3\xb8d Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein)
4812,Dolly Parton,125,b
4813,Stevie Ray Vaughan And Double Trouble,168,b
4814,The Glencastle Sound,3,Medley: Bobby Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress
4815,Bruce Carroll,278,The Room
4816,Glen Ricks,167,Magic Carpet Ride - Original
4817,Muse,211,b
4818,CoCo Lee,269,Mo Jing
4819,YZ,287,Love
4820,Brainchoke,87,Crystal Clear
4821,Slim Whitman,170,China Doll
4822,Badmarsh & Shri,497,Dancing Drums
4823,Groucho Marx,321,Show Fifteen with Bernard Sampson & Robert Sewell
4824,Jeff Scott Soto,298,Colour My XTC
4825,Super700,47,The Other Side
4826,K\xc3\xa9k\xc3\xa9l\xc3\xa9,309,Yo Odeconer
4827,Gerard Lenorman,227,Voici Les Cl\xc3\xa9s
4828,Tabu Ley Rochereau,173,Kassoule
4829,AZ,60,Aziatic (Outro)
4830,The Clash,130,Inoculated City
4831,Wendy Moten,230,Make This Love Last
4832,Black History,251,Problem Inna the System
4833,Melatonin,233,Le complexe de Sisyphe
4834,Steve Green,147,Honor The Lord (He Holds The Keys Album Version)
4835,Pink Floyd,60,b
4836,Judas Iscariot,393,Babylon
4837,Enrique Iglesias,229,Dicen Por Ahi
4838,Eddy Arnold,156,Enclosed_ One Broken Heart
4839,Andr\xc3\xa9 Verchuren,194,Jalousie
4840,Johnny Osbourne,271,Turn Me On
4841,Andreas Dorau,267,Du Verstehst Mich Nicht
4842,The Roots,270,100% Dundee
4843,The Merry Macs,182,b
4844,Ashtrax,278,Future Traffic Song
4845,DOWN,239,b
4846,Tito Rodriguez,176,Mango Del Monte
4847,SNAP!,385,The First The Last Eternity (Till The End) (feat Summer) (GDC Mix)
4848,California Oranges,330,Feel Better
4849,Anna Vissi,296,Den Me Agapas
4850,The Berzerker,163,Compromise
4851,Ada Jane,288,b
4852,Flora Purim,242,Tomara (I Wish)
4853,Virgil Moorefield,155,Get Moose and Squirrel
4854,Ice_ Lucky Luciano_ Filero,239,Slab Ridaz (feat Lucky Luciano & Filero)
4855,GG Allin,198,Outskirts Of Life
4856,Dallas Holm,273,A Broken Heart
4857,Styles P,57,Styles P Speaks (Interlude)
4858,The Game feat Jim Jones Camron & Bezell,210,Certified Gangstas (featuring Jim Jones Camron & Bezell)
4859,Simple Minds,435,Sanctify Yourself (Extended Remix)
4860,Petra,242,Hollow Eyes (Beat The System Album Version)
4861,b,183,When A Man Loves A Woman
4862,Bionikworld,413,Party Favours
4863,Jean Segurel,144,Sous les chataigniers
4864,Photek,421,124
4865,Ashes to Ashes,247,Gemini
4866,Band Of Horses,205,Plans (Cover Version - Original by Grizzly Bear)
4867,Bill Murk,298,Find us Faithful
4868,Don & Juan,136,Are You Putting Me On The Shelf
4869,Simple Minds,352,Hunter And The Hunted (Live)
4870,Edmundo Ros,134,Happy Beat
4871,Noemi,226,Per Colpa Tua
4872,Frederik,179,Hur hur murmioon
4873,Cocoa Tea,228,100%
4874,James Taylor,315,Down In The Hole
4875,Selena,192,La Llamada
4876,Dave Eggar,224,Dream Of Ice
4877,This Is Hell,106,REALIZATION: REMORSE
4878,Donna The Buffalo,251,Visitor
4879,Soulwax,274,Soul Simplicity
4880,Mae West,150,Put It Off Until Tomorrow
4881,Mayday,233,Groundhog Day f/Cee-Lo Green & DJ Craze
4882,Aerosmith,324,b
4883,Sister Hazel,283,Come Around (Acoustic)
4884,David Andreu,250,El Sabor lo Pongo Yo
4885,SNAP!,327,Mary Had A Little Boy (Maestro Mix)
4886,Irwin Goodman,231,Onni
4887,Rise Against,187,1000 Good Intentions
4888,Rishi Rich,45,Jaan - Interlude
4889,Lizzy Borden,386,Zanzibar
4890,Eliane Elias,201,All The Things You Are
4891,Clay Crosse,286,I Surrender All
4892,Mikey General,220,b
4893,Snowgoons,232,Starlight
4894,Gorillaz,128,White Light
4895,Hef feat Big2 & Dio,219,Gedroomd
4896,All Girl Summer Fun Band,212,Everything I Need
4897,Sergio Franchi,199,Cuore Appassionato
4898,2 Minutos,124,Cancion De Amor
4899,Carolyn Arends,204,Last Thursday (Call Me Crazy)
4900,The Strokes,191,Between Love & Hate
4901,EPMD / Nocturnal,204,Dungeon Master
4902,Steve Smith,404,Blue Cave
4903,Sugar Minott,186,Walking Through the Ghetto
4904,Jacques Dutronc,152,Laquelle Des Deux Est La Plus Sno
4905,Juan Carlos Baglietto,274,Estas Listo
4906,Natassa Theodoridou,254,Endeka Para
4907,The Sonics,164,Near My Soul
4908,Lisa Lisa & Cult Jam,302,b
4909,Nick Ingman,167,Sangha the Outcast
4910,Britney Spears,213,My Prerogative
4911,Tony Joe White,187,b
4912,DJ Phiene,240,Bass Fanactiks
4913,Gary Moore,272,All Your Love [Live 1999]
4914,D:Fuse vs The Scumfrog,534,Stereo + Video
4915,Pat Travers,221,Bazooka
4916,Halfway to Gone,210,Black Night
4917,Kuba,222,Geh
4918,Shawn Colvin,290,Cry Like An Angel
4919,John Sebastian,169,Waiting For A Train [Live]
4920,Loketo,291,Menssa
4921,John Frizzell,100,b
4922,Cockney Rejects,204,Oi! Oi! Oi!
4923,Esa Pakarinen,119,Miina ja Mikko markkinoilla
4924,New Roanoke Jug Band,216,b
4925,Nickelback featuring Kid Rock,223,b
4926,SKYCLAD,361,The One Piece Puzzle
4927,Loudermilk,272,Mai
4928,Billie Jo Spears,175,b
4929,Jazz Crusaders,267,Soul Etouffe
4930,Esion Jim,439,Never-ending
4931,Joe Grushecky,313,How Long
4932,Mariano Yanani,124,Cancion De Cuna_ Op 49_ No 4 (Brahms)
4933,Les Ogres De Barback,212,Dubrovnic
4934,UFO,313,Out In The Street
4935,Gene Simmons,155,Haunted House
4936,Crematorium,164,A Disconsolate Winter Landscape
4937,Los Fabulosos,170,Galopera
4938,Geoff Muldaur,217,Tennessee Blues (Album Version)
4939,Drag-On / DMX,232,Niggas Die 4 Me
4940,Memphis Sheiks,282,Diamond In The Bluff
4941,Don Gibson,184,Release Me
4942,John Mayall & The Bluesbreakers,292,b
4943,Take It Back!,204,These Days
4944,Tony Murena,155,Mambo Italiano
4945,Fever Ray,556,When I Grow Up
4946,Philip Bailey,210,Silent Night
4947,Neviss,169,Spain
4948,Chris Brown,188,IYA
4949,Sneaky Sound System,225,Lost In The Future
4950,Little Eva,149,The Loco Motion
4951,Thrilla U,226,I Love You Baby
4952,Daft Punk,329,Da Funk
4953,Joi,288,What If I Kissed You Right Now?
4954,Joy Division,229,Transmission - [The Factory_ Manchester Live 11 April 1980]
4955,Janis Joplin,137,Raise Your Hand
4956,Claire Hamill,313,Icicle Rain
4957,The Tokens,149,Ill Always Love You
4958,Bob Neuwirth,312,Great Escape (Good Intentions)
4959,Shriekback,286,The Strongest Wind That Blows
4960,The Marx Brothers,102,Main Title/Animal Crackers
4961,Marcelo Radulovich,267,Non-Stop Floater
4962,Nikos Xilouris,109,Ki An O Ageras Fisa
4963,Kapelle Herrenweide,270,Nie mehr heim
4964,Steel Pulse,261,House of Love
4965,The Box Tops,148,People Make The World
4966,Gal Costa,189,Noites Cariocas (Minhas Noites Sem Sono)
4967,Percy Faith,159,I Loves You Porgy
4968,Daddy Yankee,172,Descontrol
4969,The Shirrows,361,Jenny Jenny
4970,Busta Rhymes,231,Genesis
4971,John Cephas & Phil Wiggins,158,Twelve Gates To The City
4972,Mazz,183,Con La Tinta De Mi Sangre
4973,Mississippi Fred McDowell,226,You Gotta Move
4974,Loudon Wainwright III,128,How Old Are You
4975,Cancer Bats,159,Engine Skull
4976,Russ Taff,343,We Will Stand
4977,Electric Light Orchestra,57,Indian Queen
4978,To My Surprise,175,Easy or Not (Album Version)
4979,The Del McCoury Band,198,Hillcrest Drive
4980,Sly Dunbar,225,Casava Piece Riddim
4981,Cockney Rejects,176,Easy Life (Live)
4982,Orquesta Broadway,421,Principe Nino - Original
4983,Sophie Tucker,142,Life Upon The Wicked Stage
4984,Perrocker,304,Salsa pa t\xc3\xad
4985,Terry Muska,113,Lagrima
4986,Why?,118,Sick 2 Think
4987,Florida Boys,114,Mansion in the Sky
4988,HardNox,202,Going Out Tonight
4989,The Stooges,16,Studio Dialogue (#26)
4990,Quadro Nuevo,215,Allez_ Glissez!
4991,Kanye West / Lupe Fiasco,236,Touch The Sky
4992,Headhunter,267,b
4993,Sister Rosetta Tharpe,84,Oh The Joy That Came To Me
4994,Billy Price_ Fred Chapellier,356,Love and happiness
4995,DMZ,151,b
4996,Philip Glass,231,Concerto For Saxophone (Quartet Version): Movement IV
4997,Agnostic Front,122,Come Alive
4998,Bob Dylan,320,Trying To Get To Heaven
4999,Frank Chacksfield & His Orchestra,155,Misty Valley
